OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
10853,BLAUS,9,"Tuesday, January 27, 1998","Tuesday, February 24, 1998","Tuesday, February 3, 1998",2,53.83,Blauer See Delikatessen,Forsterstr. 57,Mannheim,NULL,68306,Germany
10858,LACOR,2,"Thursday, January 29, 1998","Thursday, February 26, 1998","Tuesday, February 3, 1998",1,52.51,La corne d'abondance,67 avenue de l'Europe,Versailles,NULL,78000,France
10428,REGGC,7,"Tuesday, January 28, 1997","Tuesday, February 25, 1997","Tuesday, February 4, 1997",1,11.09,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy
10817,KOENE,3,"Tuesday, January 6, 1998","Tuesday, January 20, 1998","Tuesday, January 13, 1998",2,306.07,Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
10820,RATTC,3,"Wednesday, January 7, 1998","Wednesday, February 4, 1998","Tuesday, January 13, 1998",2,37.52,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10823,LILAS,5,"Friday, January 9, 1998","Friday, February 6, 1998","Tuesday, January 13, 1998",2,163.97,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10408,FOLIG,8,"Wednesday, January 8, 1997","Wednesday, February 5, 1997","Tuesday, January 14, 1997",1,11.26,Folies gourmandes,184 chaussée de Tournai,Lille,NULL,59000,France
10409,OCEAN,3,"Thursday, January 9, 1997","Thursday, February 6, 1997","Tuesday, January 14, 1997",1,29.83,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,NULL,1010,Argentina
10795,ERNSH,8,"Wednesday, December 24, 1997","Wednesday, January 21, 1998","Tuesday, January 20, 1998",2,126.66,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10411,BOTTM,9,"Friday, January 10, 1997","Friday, February 7, 1997","Tuesday, January 21, 1997",3,23.65,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10417,SIMOB,4,"Thursday, January 16, 1997","Thursday, February 13, 1997","Tuesday, January 28, 1997",3,70.29,Simons bistro,Vinbæltet 34,Kobenhavn,NULL,1734,Denmark
10803,WELLI,4,"Tuesday, December 30, 1997","Tuesday, January 27, 1998","Tuesday, January 6, 1998",1,55.23,Wellington Importadora,Rua do Mercado 12,Resende,SP,08737-363,Brazil
10580,OTTIK,4,"Thursday, June 26, 1997","Thursday, July 24, 1997","Tuesday, July 1, 1997",3,75.89,Ottilies Käseladen,Mehrheimerstr. 369,Köln,NULL,50739,Germany
10248,VINET,5,"Thursday, July 4, 1996","Thursday, August 1, 1996","Tuesday, July 16, 1996",3,32.38,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,NULL,51100,France
10253,HANAR,3,"Wednesday, July 10, 1996","Wednesday, July 24, 1996","Tuesday, July 16, 1996",2,58.17,Hanari Carnes,Rua do Paço 67,Rio de Janeiro,RJ,05454-876,Brazil
10601,HILAA,7,"Wednesday, July 16, 1997","Wednesday, August 27, 1997","Tuesday, July 22, 1997",1,58.3,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10602,VAFFE,8,"Thursday, July 17, 1997","Thursday, August 14, 1997","Tuesday, July 22, 1997",2,2.92,Vaffeljernet,Smagsloget 45,Århus,NULL,8200,Denmark
10254,CHOPS,5,"Thursday, July 11, 1996","Thursday, August 8, 1996","Tuesday, July 23, 1996",2,22.98,Chop-suey Chinese,Hauptstr. 31,Bern,NULL,3012,Switzerland
10258,ERNSH,1,"Wednesday, July 17, 1996","Wednesday, August 14, 1996","Tuesday, July 23, 1996",1,140.51,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10604,FURIB,1,"Friday, July 18, 1997","Friday, August 15, 1997","Tuesday, July 29, 1997",1,7.46,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,NULL,1675,Portugal
10605,MEREP,1,"Monday, July 21, 1997","Monday, August 18, 1997","Tuesday, July 29, 1997",2,379.13,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
10261,QUEDE,4,"Friday, July 19, 1996","Friday, August 16, 1996","Tuesday, July 30, 1996",2,3.05,Que Delícia,Rua da Panificadora 12,Rio de Janeiro,RJ,02389-673,Brazil
10558,AROUT,1,"Wednesday, June 4, 1997","Wednesday, July 2, 1997","Tuesday, June 10, 1997",2,72.97,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10567,HUNGO,1,"Thursday, June 12, 1997","Thursday, July 10, 1997","Tuesday, June 17, 1997",1,33.97,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10563,RICAR,2,"Tuesday, June 10, 1997","Tuesday, July 22, 1997","Tuesday, June 24, 1997",2,60.43,Ricardo Adocicados,Av. Copacabana 267,Rio de Janeiro,RJ,02389-890,Brazil
10553,WARTH,2,"Friday, May 30, 1997","Friday, June 27, 1997","Tuesday, June 3, 1997",2,149.49,Wartian Herkku,Torikatu 38,Oulu,NULL,90110,Finland
10909,SANTG,1,"Thursday, February 26, 1998","Thursday, March 26, 1998","Tuesday, March 10, 1998",2,53.05,Santé Gourmet,Erling Skakkes gate 78,Stavern,NULL,4110,Norway
10450,VICTE,8,"Wednesday, February 19, 1997","Wednesday, March 19, 1997","Tuesday, March 11, 1997",2,7.23,Victuailles en stock,2 rue du Commerce,Lyon,NULL,69004,France
10467,MAGAA,8,"Thursday, March 6, 1997","Thursday, April 3, 1997","Tuesday, March 11, 1997",2,4.93,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,NULL,24100,Italy
10949,BOTTM,2,"Friday, March 13, 1998","Friday, April 10, 1998","Tuesday, March 17, 1998",3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10462,CONSH,2,"Monday, March 3, 1997","Monday, March 31, 1997","Tuesday, March 18, 1997",1,6.17,Consolidated Holdings,Berkeley Gardens 12 Brewery,London,NULL,WX1 6LT,UK
10471,BSBEV,2,"Tuesday, March 11, 1997","Tuesday, April 8, 1997","Tuesday, March 18, 1997",3,45.59,B's Beverages,Fauntleroy Circus,London,NULL,EC2 5NT,UK
10932,BONAP,8,"Friday, March 6, 1998","Friday, April 3, 1998","Tuesday, March 24, 1998",1,134.64,Bon app',12 rue des Bouchers,Marseille,NULL,13008,France
10952,ALFKI,1,"Monday, March 16, 1998","Monday, April 27, 1998","Tuesday, March 24, 1998",1,40.42,Alfred's Futterkiste,Obere Str. 57,Berlin,NULL,12209,Germany
10964,SPECD,3,"Friday, March 20, 1998","Friday, April 17, 1998","Tuesday, March 24, 1998",2,87.38,Spécialités du monde,25 rue Lauriston,Paris,NULL,75016,France
10477,PRINI,5,"Monday, March 17, 1997","Monday, April 14, 1997","Tuesday, March 25, 1997",2,13.02,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,NULL,1756,Portugal
10481,RICAR,8,"Thursday, March 20, 1997","Thursday, April 17, 1997","Tuesday, March 25, 1997",2,64.33,Ricardo Adocicados,Av. Copacabana 267,Rio de Janeiro,RJ,02389-890,Brazil
10875,BERGS,4,"Friday, February 6, 1998","Friday, March 6, 1998","Tuesday, March 3, 1998",2,32.37,Berglunds snabbköp,Berguvsvägen 8,Luleå,NULL,S-958 22,Sweden
10902,FOLKO,1,"Monday, February 23, 1998","Monday, March 23, 1998","Tuesday, March 3, 1998",1,44.15,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10906,WOLZA,4,"Wednesday, February 25, 1998","Wednesday, March 11, 1998","Tuesday, March 3, 1998",3,26.29,Wolski Zajazd,ul. Filtrowa 68,Warszawa,NULL,01-012,Poland
10979,ERNSH,8,"Thursday, March 26, 1998","Thursday, April 23, 1998","Tuesday, March 31, 1998",2,353.07,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10433,PRINI,3,"Monday, February 3, 1997","Monday, March 3, 1997","Tuesday, March 4, 1997",3,73.83,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,NULL,1756,Portugal
10458,SUPRD,7,"Wednesday, February 26, 1997","Wednesday, March 26, 1997","Tuesday, March 4, 1997",3,147.06,Suprêmes délices,Boulevard Tirou 255,Charleroi,NULL,B-6000,Belgium
10508,OTTIK,1,"Wednesday, April 16, 1997","Wednesday, May 14, 1997","Tuesday, May 13, 1997",2,4.99,Ottilies Käseladen,Mehrheimerstr. 369,Köln,NULL,50739,Germany
10546,VICTE,1,"Friday, May 23, 1997","Friday, June 20, 1997","Tuesday, May 27, 1997",3,194.72,Victuailles en stock,2 rue du Commerce,Lyon,NULL,69004,France
11050,FOLKO,8,"Monday, April 27, 1998","Monday, May 25, 1998","Tuesday, May 5, 1998",2,59.41,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
11055,HILAA,7,"Tuesday, April 28, 1998","Tuesday, May 26, 1998","Tuesday, May 5, 1998",2,120.92,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10522,LEHMS,4,"Wednesday, April 30, 1997","Wednesday, May 28, 1997","Tuesday, May 6, 1997",1,45.33,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10728,QUEEN,4,"Tuesday, November 4, 1997","Tuesday, December 2, 1997","Tuesday, November 11, 1997",2,58.33,Queen Cozinha,Alameda dos Canàrios 891,Sao Paulo,SP,05487-020,Brazil
10705,HILAA,9,"Wednesday, October 15, 1997","Wednesday, November 12, 1997","Tuesday, November 18, 1997",2,3.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10737,VINET,2,"Tuesday, November 11, 1997","Tuesday, December 9, 1997","Tuesday, November 18, 1997",2,7.79,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,NULL,51100,France
10738,SPECD,2,"Wednesday, November 12, 1997","Wednesday, December 10, 1997","Tuesday, November 18, 1997",1,2.91,Spécialités du monde,25 rue Lauriston,Paris,NULL,75016,France
10741,AROUT,4,"Friday, November 14, 1997","Friday, November 28, 1997","Tuesday, November 18, 1997",3,10.96,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10742,BOTTM,3,"Friday, November 14, 1997","Friday, December 12, 1997","Tuesday, November 18, 1997",3,243.73,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10723,WHITC,3,"Thursday, October 30, 1997","Thursday, November 27, 1997","Tuesday, November 25, 1997",1,21.72,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10740,WHITC,4,"Thursday, November 13, 1997","Thursday, December 11, 1997","Tuesday, November 25, 1997",2,81.88,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10359,SEVES,5,"Thursday, November 21, 1996","Thursday, December 19, 1996","Tuesday, November 26, 1996",3,288.43,Seven Seas Imports,90 Wadhurst Rd.,London,NULL,OX15 4NB,UK
10722,SAVEA,8,"Wednesday, October 29, 1997","Wednesday, December 10, 1997","Tuesday, November 4, 1997",1,74.58,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10341,SIMOB,7,"Tuesday, October 29, 1996","Tuesday, November 26, 1996","Tuesday, November 5, 1996",3,26.78,Simons bistro,Vinbæltet 34,Kobenhavn,NULL,1734,Denmark
10344,WHITC,4,"Friday, November 1, 1996","Friday, November 29, 1996","Tuesday, November 5, 1996",2,23.29,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10695,WILMK,7,"Tuesday, October 7, 1997","Tuesday, November 18, 1997","Tuesday, October 14, 1997",1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,NULL,21240,Finland
10696,WHITC,8,"Wednesday, October 8, 1997","Wednesday, November 19, 1997","Tuesday, October 14, 1997",3,102.55,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10697,LINOD,3,"Wednesday, October 8, 1997","Wednesday, November 5, 1997","Tuesday, October 14, 1997",1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10702,ALFKI,4,"Monday, October 13, 1997","Monday, November 24, 1997","Tuesday, October 21, 1997",1,23.94,Alfred's Futterkiste,Obere Str. 57,Berlin,NULL,12209,Germany
10706,OLDWO,8,"Thursday, October 16, 1997","Thursday, November 13, 1997","Tuesday, October 21, 1997",3,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10337,FRANK,4,"Thursday, October 24, 1996","Thursday, November 21, 1996","Tuesday, October 29, 1996",3,108.26,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
10338,OLDWO,4,"Friday, October 25, 1996","Friday, November 22, 1996","Tuesday, October 29, 1996",3,84.21,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10688,VAFFE,4,"Wednesday, October 1, 1997","Wednesday, October 15, 1997","Tuesday, October 7, 1997",2,299.09,Vaffeljernet,Smagsloget 45,Århus,NULL,8200,Denmark
10689,BERGS,1,"Wednesday, October 1, 1997","Wednesday, October 29, 1997","Tuesday, October 7, 1997",2,13.42,Berglunds snabbköp,Berguvsvägen 8,Luleå,NULL,S-958 22,Sweden
10316,RATTC,1,"Friday, September 27, 1996","Friday, October 25, 1996","Tuesday, October 8, 1996",3,150.15,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10295,VINET,2,"Monday, September 2, 1996","Monday, September 30, 1996","Tuesday, September 10, 1996",2,1.15,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,NULL,51100,France
10297,BLONP,5,"Wednesday, September 4, 1996","Wednesday, October 16, 1996","Tuesday, September 10, 1996",2,5.74,Blondel père et fils 24, place Kléber,Strasbourg,NULL,67000,France
10301,WANDK,8,"Monday, September 9, 1996","Monday, October 7, 1996","Tuesday, September 17, 1996",2,45.08,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,NULL,70563,Germany
10304,TORTU,1,"Thursday, September 12, 1996","Thursday, October 10, 1996","Tuesday, September 17, 1996",2,63.79,Tortuga Restaurante,Avda. Azteca 123,México D.F.,NULL,05033,Mexico
10643,ALFKI,6,"Monday, August 25, 1997","Monday, September 22, 1997","Tuesday, September 2, 1997",1,29.46,Alfreds Futterkiste,Obere Str. 57,Berlin,NULL,12209,Germany
10645,HANAR,4,"Tuesday, August 26, 1997","Tuesday, September 23, 1997","Tuesday, September 2, 1997",1,12.41,Hanari Carnes,Rua do Paço 67,Rio de Janeiro,RJ,05454-876,Brazil
10668,WANDK,1,"Monday, September 15, 1997","Monday, October 13, 1997","Tuesday, September 23, 1997",2,47.22,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,NULL,70563,Germany
10675,FRANK,5,"Friday, September 19, 1997","Friday, October 17, 1997","Tuesday, September 23, 1997",2,31.85,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
10308,ANATR,7,"Wednesday, September 18, 1996","Wednesday, October 16, 1996","Tuesday, September 24, 1996",3,1.61,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,NULL,05021,Mexico
10288,REGGC,4,"Friday, August 23, 1996","Friday, September 20, 1996","Tuesday, September 3, 1996",1,7.45,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy
10290,COMMI,8,"Tuesday, August 27, 1996","Tuesday, September 24, 1996","Tuesday, September 3, 1996",1,79.7,Comércio Mineiro,Av. dos Lusíadas 23,Sao Paulo,SP,05432-043,Brazil
10674,ISLAT,4,"Thursday, September 18, 1997","Thursday, October 16, 1997","Tuesday, September 30, 1997",2,0.9,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10679,BLONP,8,"Tuesday, September 23, 1997","Tuesday, October 21, 1997","Tuesday, September 30, 1997",3,27.94,Blondel père et fils,24 place Kléber,Strasbourg,NULL,67000,France
10681,GREAL,3,"Thursday, September 25, 1997","Thursday, October 23, 1997","Tuesday, September 30, 1997",3,76.13,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10684,OTTIK,3,"Friday, September 26, 1997","Friday, October 24, 1997","Tuesday, September 30, 1997",1,145.63,Ottilies Käseladen,Mehrheimerstr. 369,Köln,NULL,50739,Germany
10648,RICAR,5,"Thursday, August 28, 1997","Thursday, October 9, 1997","Tuesday, September 9, 1997",2,14.25,Ricardo Adocicados,Av. Copacabana 267,Rio de Janeiro,RJ,02389-890,Brazil
10968,ERNSH,1,"Monday, March 23, 1998","Monday, April 20, 1998","Wednesday, April 1, 1998",3,74.6,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
11006,GREAL,3,"Tuesday, April 7, 1998","Tuesday, May 5, 1998","Wednesday, April 15, 1998",2,25.19,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
11014,LINOD,2,"Friday, April 10, 1998","Friday, May 8, 1998","Wednesday, April 15, 1998",3,23.6,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10499,LILAS,4,"Tuesday, April 8, 1997","Tuesday, May 6, 1997","Wednesday, April 16, 1997",2,102.02,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10501,BLAUS,9,"Wednesday, April 9, 1997","Wednesday, May 7, 1997","Wednesday, April 16, 1997",3,8.85,Blauer See Delikatessen,Forsterstr. 57,Mannheim,NULL,68306,Germany
10503,HUNGO,6,"Friday, April 11, 1997","Friday, May 9, 1997","Wednesday, April 16, 1997",2,16.74,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10486,HILAA,1,"Wednesday, March 26, 1997","Wednesday, April 23, 1997","Wednesday, April 2, 1997",2,30.53,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10488,FRANK,8,"Thursday, March 27, 1997","Thursday, April 24, 1997","Wednesday, April 2, 1997",2,4.93,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
11028,KOENE,2,"Thursday, April 16, 1998","Thursday, May 14, 1998","Wednesday, April 22, 1998",1,29.59,Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
11036,DRACD,8,"Monday, April 20, 1998","Monday, May 18, 1998","Wednesday, April 22, 1998",3,149.47,Drachenblut Delikatessen,Walserweg 21,Aachen,NULL,52066,Germany
11043,SPECD,5,"Wednesday, April 22, 1998","Wednesday, May 20, 1998","Wednesday, April 29, 1998",2,8.8,Spécialités du monde,25 rue Lauriston,Paris,NULL,75016,France
11053,PICCO,2,"Monday, April 27, 1998","Monday, May 25, 1998","Wednesday, April 29, 1998",2,53.05,Piccolo und mehr,Geislweg 14,Salzburg,NULL,5020,Austria
10924,BERGS,3,"Wednesday, March 4, 1998","Wednesday, April 1, 1998","Wednesday, April 8, 1998",2,151.52,Berglunds snabbköp,Berguvsvägen 8,Luleå,NULL,S-958 22,Sweden
10927,LACOR,4,"Thursday, March 5, 1998","Thursday, April 2, 1998","Wednesday, April 8, 1998",1,19.79,La corne d'abondance,67 avenue de l'Europe,Versailles,NULL,78000,France
10960,HILAA,3,"Thursday, March 19, 1998","Thursday, April 2, 1998","Wednesday, April 8, 1998",1,2.08,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10966,CHOPS,4,"Friday, March 20, 1998","Friday, April 17, 1998","Wednesday, April 8, 1998",1,27.19,Chop-suey Chinese,Hauptstr. 31,Bern,NULL,3012,Switzerland
10982,BOTTM,2,"Friday, March 27, 1998","Friday, April 24, 1998","Wednesday, April 8, 1998",1,14.01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
11003,THECR,3,"Monday, April 6, 1998","Monday, May 4, 1998","Wednesday, April 8, 1998",3,14.91,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA
10489,PICCO,6,"Friday, March 28, 1997","Friday, April 25, 1997","Wednesday, April 9, 1997",2,5.29,Piccolo und mehr,Geislweg 14,Salzburg,NULL,5020,Austria
10494,COMMI,4,"Wednesday, April 2, 1997","Wednesday, April 30, 1997","Wednesday, April 9, 1997",2,65.99,Comércio Mineiro,Av. dos Lusíadas 23,Sao Paulo,SP,05432-043,Brazil
10593,LEHMS,7,"Wednesday, July 9, 1997","Wednesday, August 6, 1997","Wednesday, August 13, 1997",2,174.2,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10276,TORTU,8,"Thursday, August 8, 1996","Thursday, August 22, 1996","Wednesday, August 14, 1996",3,13.84,Tortuga Restaurante,Avda. Azteca 123,México D.F.,NULL,05033,Mexico
10626,BERGS,1,"Monday, August 11, 1997","Monday, September 8, 1997","Wednesday, August 20, 1997",2,138.69,Berglunds snabbköp,Berguvsvägen 8,Luleå,NULL,S-958 22,Sweden
10628,BLONP,4,"Tuesday, August 12, 1997","Tuesday, September 9, 1997","Wednesday, August 20, 1997",3,30.36,Blondel père et fils,24 place Kléber,Strasbourg,NULL,67000,France
10629,GODOS,4,"Tuesday, August 12, 1997","Tuesday, September 9, 1997","Wednesday, August 20, 1997",3,85.46,Godos Cocina Típica,C/ Romero 33,Sevilla,NULL,41101,Spain
10281,ROMEY,4,"Wednesday, August 14, 1996","Wednesday, August 28, 1996","Wednesday, August 21, 1996",1,2.94,Romero y tomillo,Gran Vía 1,Madrid,NULL,28001,Spain
10282,ROMEY,4,"Thursday, August 15, 1996","Thursday, September 12, 1996","Wednesday, August 21, 1996",1,12.69,Romero y tomillo,Gran Vía 1,Madrid,NULL,28001,Spain
10639,SANTG,7,"Wednesday, August 20, 1997","Wednesday, September 17, 1997","Wednesday, August 27, 1997",3,38.64,Santé Gourmet,Erling Skakkes gate 78,Stavern,NULL,4110,Norway
10287,RICAR,8,"Thursday, August 22, 1996","Thursday, September 19, 1996","Wednesday, August 28, 1996",3,12.76,Ricardo Adocicados,Av. Copacabana 267,Rio de Janeiro,RJ,02389-890,Brazil
10289,BSBEV,7,"Monday, August 26, 1996","Monday, September 23, 1996","Wednesday, August 28, 1996",3,22.77,B's Beverages,Fauntleroy Circus,London,NULL,EC2 5NT,UK
10610,LAMAI,8,"Friday, July 25, 1997","Friday, August 22, 1997","Wednesday, August 6, 1997",1,26.78,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
10615,WILMK,2,"Wednesday, July 30, 1997","Wednesday, August 27, 1997","Wednesday, August 6, 1997",3,0.75,Wilman Kala,Keskuskatu 45,Helsinki,NULL,21240,Finland
10760,MAISD,4,"Monday, December 1, 1997","Monday, December 29, 1997","Wednesday, December 10, 1997",1,155.64,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,NULL,B-1180,Belgium
10373,HUNGO,4,"Thursday, December 5, 1996","Thursday, January 2, 1997","Wednesday, December 11, 1996",3,124.12,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10770,HANAR,8,"Tuesday, December 9, 1997","Tuesday, January 6, 1998","Wednesday, December 17, 1997",3,5.32,Hanari Carnes,Rua do Paço 67,Rio de Janeiro,RJ,05454-876,Brazil
10383,AROUT,8,"Monday, December 16, 1996","Monday, January 13, 1997","Wednesday, December 18, 1996",3,34.24,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10778,BERGS,3,"Tuesday, December 16, 1997","Tuesday, January 13, 1998","Wednesday, December 24, 1997",1,6.79,Berglunds snabbköp,Berguvsvägen 8,Luleå,NULL,S-958 22,Sweden
10785,GROSR,1,"Thursday, December 18, 1997","Thursday, January 15, 1998","Wednesday, December 24, 1997",3,1.51,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,DF,1081,Venezuela
10386,FAMIA,9,"Wednesday, December 18, 1996","Wednesday, January 1, 1997","Wednesday, December 25, 1996",3,13.99,Familia Arquibaldo,Rua Orós 92,Sao Paulo,SP,05442-030,Brazil
10751,RICSU,3,"Monday, November 24, 1997","Monday, December 22, 1997","Wednesday, December 3, 1997",3,130.79,Richter Supermarkt,Starenweg 5,Genève,NULL,1204,Switzerland
10789,FOLIG,1,"Monday, December 22, 1997","Monday, January 19, 1998","Wednesday, December 31, 1997",2,100.6,Folies gourmandes,184 chaussée de Tournai,Lille,NULL,59000,France
10792,WOLZA,1,"Tuesday, December 23, 1997","Tuesday, January 20, 1998","Wednesday, December 31, 1997",3,23.79,Wolski Zajazd,ul. Filtrowa 68,Warszawa,NULL,01-012,Poland
10801,BOLID,4,"Monday, December 29, 1997","Monday, January 26, 1998","Wednesday, December 31, 1997",2,97.09,Bólido Comidas preparadas,C/ Araquil 67,Madrid,NULL,28023,Spain
10363,DRACD,4,"Tuesday, November 26, 1996","Tuesday, December 24, 1996","Wednesday, December 4, 1996",3,30.54,Drachenblut Delikatessen,Walserweg 21,Aachen,NULL,52066,Germany
10364,EASTC,1,"Tuesday, November 26, 1996","Tuesday, January 7, 1997","Wednesday, December 4, 1996",1,71.97,Eastern Connection,35 King George,London,NULL,WX3 6FW,UK
10867,LONEP,6,"Tuesday, February 3, 1998","Tuesday, March 17, 1998","Wednesday, February 11, 1998",1,1.93,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10874,GODOS,5,"Friday, February 6, 1998","Friday, March 6, 1998","Wednesday, February 11, 1998",2,19.58,Godos Cocina Típica,C/ Romero 33,Sevilla,NULL,41101,Spain
10437,WARTH,8,"Wednesday, February 5, 1997","Wednesday, March 5, 1997","Wednesday, February 12, 1997",1,19.97,Wartian Herkku,Torikatu 38,Oulu,NULL,90110,Finland
10880,FOLKO,7,"Tuesday, February 10, 1998","Tuesday, March 24, 1998","Wednesday, February 18, 1998",1,88.01,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10881,CACTU,4,"Wednesday, February 11, 1998","Wednesday, March 11, 1998","Wednesday, February 18, 1998",1,2.84,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,NULL,1010,Argentina
10885,SUPRD,6,"Thursday, February 12, 1998","Thursday, March 12, 1998","Wednesday, February 18, 1998",3,5.64,Suprêmes délices,Boulevard Tirou 255,Charleroi,NULL,B-6000,Belgium
10890,DUMON,7,"Monday, February 16, 1998","Monday, March 16, 1998","Wednesday, February 18, 1998",1,32.76,Du monde entier,67 rue des Cinquante Otages,Nantes,NULL,44000,France
10446,TOMSP,6,"Friday, February 14, 1997","Friday, March 14, 1997","Wednesday, February 19, 1997",1,14.68,Toms Spezialitäten,Luisenstr. 48,Münster,NULL,44087,Germany
10897,HUNGO,3,"Thursday, February 19, 1998","Thursday, March 19, 1998","Wednesday, February 25, 1998",2,603.54,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10452,SAVEA,8,"Thursday, February 20, 1997","Thursday, March 20, 1997","Wednesday, February 26, 1997",1,140.26,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10453,AROUT,1,"Friday, February 21, 1997","Friday, March 21, 1997","Wednesday, February 26, 1997",2,25.36,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
